	Non-Org	Η παραλαβή και ο έλεγχος δικαιολογητικών των υπόχρεων για εγγραφή στα μητρώα του Επιμελητηρίου, ως και κάθε μεταβολή ή διαγραφή	Η ΠΑΡΑΛΑΒ ΕΛΕΓΧ ΔΙΚΑΙΟΛΟΓΗΤ ΥΠΟΧΡ ΕΓΓΡΑΦ ΜΗΤΡΩ ΕΠΙΜΕΛΗΤΗΡ ΜΕΤΑΒΟΛ ΔΙΑΓΡΑΦ	8	120	120	1.6438356164
	Non-Org	διατήρηση αρχείου, την τήρηση του γενικού πρωτοκόλλου και τη διακίνηση της αλληλογραφίας (ηλεκτρονικής και μη). Επιπλέον, βεβαιώνει το γνήσιο της υπογραφής και επικυρώνει αντίγραφα	ΔΙΑΤΗΡΗΣ ΑΡΧΕΙ ΤΗΡΗΣ ΓΕΝΙΚ ΠΡΩΤΟΚΟΛΛ ΔΙΑΚΙΝΗΣ ΑΛΛΗΛΟΓΡΑΦ ΗΛΕΚΤΡΟΝ . ΕΠΙΠΛΕΟΝ ΒΕΒΑΙΩΝ ΓΝΗΣ ΥΠΟΓΡΑΦ ΕΠΙΚΥΡΩΝ ΑΝΤΙΓΡΑΦ	12	180	180	1.5652173913
	Non-Org	τη μελέτη και εισήγηση προτάσεων για τον σχεδιασμό συστημάτων, υποδομών και εφαρμογών του Πληροφοριακού Συστήματος του Εθνικού Τυπογραφείου. Παρακολουθεί τις τεχνολογικές εξελίξεις για θέματα Ηλεκτρονικής Διακυβέρνησης στους τομείς δράσης του Εθνικού Τυπογραφείου, διερευνά τις ανάγκες και εισηγείται προτάσεις για την εναρμόνιση του σε αυτές. Επιβλέπει τα έργα πληροφορικής του Εθνικού Τυπογραφείου	ΤΗ ΜΕΛΕΤ ΕΙΣΗΓΗΣ ΠΡΟΤΑΣ ΣΧΕΔΙΑΣΜ ΣΥΣΤΗΜ ΥΠΟΔΟΜ ΕΦΑΡΜΟΓ ΠΛΗΡΟΦΟΡΙΑΚ ΣΥΣΤΗΜ ΕΘΝ ΤΥΠΟΓΡΑΦΕΙΟΥ. ΠΑΡΑΚΟΛΟΥΘ ΤΕΧΝΟΛΟΓ ΕΞΕΛΙΞ ΘΕΜ ΗΛΕΚΤΡΟΝ ΔΙΑΚΥΒΕΡΝΗΣ ΤΟΜ ΔΡΑΣ ΕΘΝ ΤΥΠΟΓΡΑΦΕΙ ΔΙΕΡΕΥΝ ΑΝΑΓΚ ΕΙΣΗΓΕΙΤΑ ΠΡΟΤΑΣ ΕΝΑΡΜΟΝΙΣ ΑΥΤΕΣ. ΕΠΙΒΛΕΠ ΕΡΓ ΠΛΗΡΟΦΟΡ ΕΘΝ ΤΥΠΟΓΡΑΦΕΙ	27	373	387	1.5418326693
	Non-Org	Το  Τμήμα  είναι  αρμόδιο  για  την  άριστη  ποιοτικά εκτύπωση έγχρωμων εκτυπώσεων και των λοιπών τυπογραφικών εργασιών. Επίσης για την άριστη ποιοτικά εκτύπωση σε κυλίνδρους χαρτιού των τυπογραφικών εργασιών, καθώς και για την προληπτική συντήρηση των μηχανημάτων εκτυπώσεων και για την άριστη ποιοτικά εκτύπωση σε φύλλα χαρτιού των Φύλλων Εφημερίδας Κυβερνήσεως (Φ.Ε.Κ.) και των λοιπών τυπογραφικών εργασιών με τη μέθοδο της ψηφιακής εκτύπωσης. Μεριμνά για την έγκαιρη προμήθεια των αναγκαίων ποσοτήτων χαρτιού από την αποθήκη χάρτου	ΤΟ ΤΜΗΜ ΑΡΜΟΔ ΑΡΙΣΤ ΠΟΙΟΤ ΕΚΤΥΠΩΣ ΕΓΧΡΩΜ ΕΚΤΥΠΩΣ ΛΟΙΠ ΤΥΠΟΓΡΑΦ ΕΡΓΑΣΙΩΝ. ΑΡΙΣΤ ΠΟΙΟΤ ΕΚΤΥΠΩΣ ΚΥΛΙΝΔΡ ΧΑΡΤ ΤΥΠΟΓΡΑΦ ΕΡΓΑΣ ΠΡΟΛΗΠΤ ΣΥΝΤΗΡΗΣ ΜΗΧΑΝΗΜ ΕΚΤΥΠΩΣ ΑΡΙΣΤ ΠΟΙΟΤ ΕΚΤΥΠΩΣ ΦΥΛΛ ΧΑΡΤ ΦΥΛΛ ΕΦΗΜΕΡΙΔ ΚΥΒΕΡΝΗΣ Φ.Ε.Κ. ΛΟΙΠ ΤΥΠΟΓΡΑΦ ΕΡΓΑΣ ΜΕΘΟΔ ΨΗΦΙΑΚ ΕΚΤΥΠΩΣΗΣ. ΜΕΡΙΜΝ ΕΓΚΑΙΡ ΠΡΟΜΗΘΕΙ ΑΝΑΓΚΑΙ ΠΟΣΟΤΗΤ ΧΑΡΤ ΑΠΟΘΗΚ ΧΑΡΤ	32	399	474	1.5143769968
	Non-Org	Είναι αρμόδια για θέματα διοικητικής μέριμνας, διαχείρισης χρηματικού, υλικών και μέσων, τεχνικής υποστήριξης που αφορά στον έλεγχο καλής λειτουργίας και στη συντήρηση κτιριακών, ηλεκτρομηχανολογικών εγκαταστάσεων και οχημάτων της Κεντρικής Υπηρεσίας.	ΕΙΝΑΙ ΑΡΜΟΔ ΘΕΜ ΔΙΟΙΚΗΤ ΜΕΡΙΜΝ ΔΙΑΧΕΙΡΙΣ ΧΡΗΜΑΤ ΥΛ ΜΕΣ ΤΕΧΝΙΚ ΥΠΟΣΤΗΡΙΞ ΑΦΟΡ ΕΛΕΓΧ ΚΑΛ ΛΕΙΤΟΥΡΓ ΣΥΝΤΗΡΗΣ ΚΤΙΡΙΑΚ ΗΛΕΚΤΡΟΜΗΧΑΝΟΛΟΓ ΕΓΚΑΤΑΣΤΑΣ ΟΧΗΜ ΚΕΝΤΡ ΥΠΗΡΕΣΙΑΣ.	20	272	272	1.6790123457
	Non-Org	άριστη ποιοτικά εκτύπωση αναλογικών εκτυπώσεων και των λοιπών τυπογραφικών εργασιών. Επίσης για την άριστη ποιοτικά εκτύπωση σε κυλίνδρους χαρτιού των τυπογραφικών εργασιών	ΑΡΙΣΤ ΠΟΙΟΤ ΕΚΤΥΠΩΣ ΑΝΑΛΟΓ ΕΚΤΥΠΩΣ ΛΟΙΠ ΤΥΠΟΓΡΑΦ ΕΡΓΑΣΙΩΝ. ΑΡΙΣΤ ΠΟΙΟΤ ΕΚΤΥΠΩΣ ΚΥΛΙΝΔΡ ΧΑΡΤ ΤΥΠΟΓΡΑΦ ΕΡΓΑΣ	10	131	155	1.4622641509
	Non-Org	την δημιουργία τόμων με τη μέθοδο της καλλιτεχνικής βιβλιοδεσίας ΦΕΚ για τις ανάγκες του αρχείου τόμων ΦΕΚ του Μουσείου της Υπηρεσίας, καθώς και για κάθε άλλη βιβλιοδετική εργασία που απαιτεί ιδιαίτερων απαιτήσεων επεξεργασία, όπως συρραφή, εξώφυλλα κ.λπ. στοιχείων που συνιστούν την καλλιτεχνική βιβλιοδεσία	ΤΗΝ ΔΗΜΙΟΥΡΓ ΤΟΜ ΜΕΘΟΔ ΚΑΛΛΙΤΕΧΝ ΒΙΒΛΙΟΔΕΣ ΦΕΚ ΑΝΑΓΚ ΑΡΧΕΙ ΤΟΜ ΦΕΚ ΜΟΥΣΕΙ ΥΠΗΡΕΣ ΒΙΒΛΙΟΔΕΤ ΕΡΓΑΣ ΑΠΑΙΤ ΙΔΙΑΙΤΕΡ ΑΠΑΙΤΗΣ ΕΠΕΞΕΡΓΑΣ ΣΥΡΡΑΦ ΕΞΩΦΥΛΛ Κ.ΛΠ. ΣΤΟΙΧΕΙ ΣΥΝΙΣΤ ΚΑΛΛΙΤΕΧΝ ΒΙΒΛΙΟΔΕΣ	22	288	307	1.6594594595
	Non-Org	συνεχή, ασφαλή και απρόσκοπτη λειτουργία των προγραμμάτων και συστημάτων λογισμικού καθώς και του Διαδικτυακού τόπου του Εθνικού Τυπογραφείου και ειδικότερα για:την εγκατάσταση, διαχείριση και την αναβάθμιση των εφαρμογών,την συντήρηση των εφαρμογών, την καταγραφή των βλαβών και την αποκατάστασή τους,την συντήρηση των βάσεων δεδομένων,την υποστήριξη των χρηστών του πληροφοριακού συστήματος σχετικά με την λειτουργία των εγκατεστημένων προγραμμάτων και συστημάτων λογισμικού,την εφαρμογή των αναγκαίων πολιτικών ασφάλειας των Εφαρμογών του Πληροφοριακού Συστήματος και προστασίας των δεδομένων τους	ΣΥΝΕΧ ΑΣΦΑΛ ΑΠΡΟΣΚΟΠΤ ΛΕΙΤΟΥΡΓ ΠΡΟΓΡΑΜΜ ΣΥΣΤΗΜ ΛΟΓΙΣΜ ΔΙΑΔΙΚΤΥΑΚ ΤΟΠ ΕΘΝ ΤΥΠΟΓΡΑΦΕΙ ΕΙΔΙΚ ΕΓΚΑΤΑΣΤΑΣ ΔΙΑΧΕΙΡΙΣ ΑΝΑΒΑΘΜΙΣ ΕΦΑΡΜΟΓ ΣΥΝΤΗΡΗΣ ΕΦΑΡΜΟΓ ΚΑΤΑΓΡΑΦ ΒΛΑΒ ΑΠΟΚΑΤΑΣΤΑΣ ΣΥΝΤΗΡΗΣ ΒΑΣ ΔΕΔΟΜΕΝ ΥΠΟΣΤΗΡΙΞ ΧΡΗΣΤ ΠΛΗΡΟΦΟΡΙΑΚ ΣΥΣΤΗΜ ΣΧΕΤ ΛΕΙΤΟΥΡΓ ΕΓΚΑΤΕΣΤΗΜΕΝ ΠΡΟΓΡΑΜΜ ΣΥΣΤΗΜ ΛΟΓΙΣΜ ΕΦΑΡΜΟΓ ΑΝΑΓΚΑΙ ΠΟΛΙΤ ΑΣΦΑΛΕΙ ΕΦΑΡΜΟΓ ΠΛΗΡΟΦΟΡΙΑΚ ΣΥΣΤΗΜ ΠΡΟΣΤΑΣ ΔΕΔΟΜΕΝ ΤΟΥΣ	39	597	643	1.8112676056
	Non-Org	την συνεχή, ασφαλή και απρόσκοπτη λειτουργία του συνόλου των υποδομών Πληροφορικής (εξυπηρετητών, λειτουργικών συστημάτων, υπολογιστών και περιφερειακών συσκευών, μονάδων αποθήκευσης δεδομένων)	ΤΗΝ ΣΥΝΕΧ ΑΣΦΑΛ ΑΠΡΟΣΚΟΠΤ ΛΕΙΤΟΥΡΓ ΣΥΝΟΛ ΥΠΟΔΟΜ ΠΛΗΡΟΦΟΡ ΕΞΥΠΗΡΕΤΗΤ ΛΕΙΤΟΥΡΓ ΣΥΣΤΗΜ ΥΠΟΛΟΓΙΣΤ ΠΕΡΙΦΕΡΕΙΑΚ ΣΥΣΚΕΥ ΜΟΝΑΔ ΑΠΟΘΗΚΕΥΣ ΔΕΔΟΜΕΝ	16	246	246	1.8088235294
	Non-Org	την σύνθεση, κοπή, δίπλωση, συρραφή των (Φ.Ε.Κ.) και των λοιπών εργασιών και για την περαίωσή τους. Αποθηκεύουν προσωρινά και φροντίζουν για την παραλαβή των ολοκληρωμένων εκτυπωτικών εργασιών από τους εντολείς ή για την παράδοσή τους σ΄αυτούς	ΤΗΝ ΣΥΝΘΕΣ ΚΟΠ ΔΙΠΛΩΣ ΣΥΡΡΑΦ Φ.Ε.Κ. ΛΟΙΠ ΕΡΓΑΣ ΠΕΡΑΙΩΣ ΤΟΥΣ. ΑΠΟΘΗΚΕΥ ΠΡΟΣΩΡΙΝ ΦΡΟΝΤΙΖ ΠΑΡΑΛΑΒ ΟΛΟΚΛΗΡΩΜΕΝ ΕΚΤΥΠΩΤ ΕΡΓΑΣ ΕΝΤΟΛ ΠΑΡΑΔΟΣ Σ ΑΥΤ	14	189	189	1.35
	Non-Org	την σύνθεση, κοπή, δίπλωση, συρραφή των (Φ.Ε.Κ.) και των λοιπών εργασιών και για την περαίωσή τους. Αποστέλλουν και παραδίδουν ΦΕΚ στους συνδρομητές βάσει των στοιχείων του Τμήματος Ε4 της Διεύθυνσης Οικονομικής Διαχείρισης	ΤΗΝ ΣΥΝΘΕΣ ΚΟΠ ΔΙΠΛΩΣ ΣΥΡΡΑΦ Φ.Ε.Κ. ΛΟΙΠ ΕΡΓΑΣ ΠΕΡΑΙΩΣ ΤΟΥΣ. ΑΠΟΣΤΕΛΛ ΠΑΡΑΔΙΔ ΦΕΚ ΣΥΝΔΡΟΜΗΤ ΒΑΣ ΣΤΟΙΧΕΙ ΤΜΗΜ Ε4 ΔΙΕΥΘΥΝΣ ΟΙΚΟΝΟΜ ΔΙΑΧΕΙΡΙΣ	13	164	164	1.1884057971
	Non-Org	Η παραλαβή των αιτήσεων υπαγωγής επενδύσεων, ο έλεγχος των στοιχείων, η αξιολόγησή τους, η εισήγηση στην Περιφερειακή Γνωμοδοτική Επιτροπή, η έκδοση της απόφασης υπαγωγής, οι αποφάσεις τροποποίησης και η παρακολούθηση της υλοποίησης του επενδυτικού σχεδίου, ανάκλησης υπαγωγής και επιστροφής ενισχύσεων που έχουν καταβληθεί, σύμφωνα με την κείμενη νομοθεσία. Η συγκρότηση των Περιφερειακών Οργάνων Ελέγχου των επενδύσεων για την πιστοποίηση των δαπανών και την υλοποίηση των εγκεκριμένων εργασιών, σύμφωνα με την κείμενη νομοθεσία	Η ΠΑΡΑΛΑΒ ΑΙΤΗΣ ΥΠΑΓΩΓ ΕΠΕΝΔΥΣ ΕΛΕΓΧ ΣΤΟΙΧΕΙ ΑΞΙΟΛΟΓΗΣ ΕΙΣΗΓΗΣ ΠΕΡΙΦΕΡΕΙΑΚ ΓΝΩΜΟΔΟΤ ΕΠΙΤΡΟΠ ΕΚΔΟΣ ΑΠΟΦΑΣ ΥΠΑΓΩΓ ΑΠΟΦΑΣ ΤΡΟΠΟΠΟΙΗΣ ΠΑΡΑΚΟΛΟΥΘΗΣ ΥΛΟΠΟΙΗΣ ΕΠΕΝΔΥΤ ΣΧΕΔ ΑΝΑΚΛΗΣ ΥΠΑΓΩΓ ΕΠΙΣΤΡΟΦ ΕΝΙΣΧΥΣ ΚΑΤΑΒΛ ΣΥΜΦΩΝ ΚΕΙΜΕΝ ΝΟΜΟΘΕΣΙΑ. ΣΥΓΚΡΟΤΗΣ ΠΕΡΙΦΕΡΕΙΑΚ ΟΡΓΑΝ ΕΛΕΓΧ ΕΠΕΝΔΥΣ ΠΙΣΤΟΠΟΙΗΣ ΔΑΠΑΝ ΥΛΟΠΟΙΗΣ ΕΓΚΕΚΡΙΜΕΝ ΕΡΓΑΣ ΣΥΜΦΩΝ ΚΕΙΜΕΝ ΝΟΜΟΘΕΣ	35	537	537	1.6029850746
	Non-Org	την αξιοποίηση των σύγχρονων τεχνικών μέσων που προσφέρουν οι τεχνολογίες της πληροφορικής, καθώς και για τη φύλαξη και καθαριότητα των εγκαταστάσεων του Θ.Χ.Π. Λασιθίου, όπως και για την κίνηση των αυτοκινήτων αυτού	ΤΗΝ ΑΞΙΟΠΟΙΗΣ ΣΥΓΧΡΟΝ ΤΕΧΝΙΚ ΜΕΣ ΠΡΟΣΦΕΡ ΤΕΧΝΟΛΟΓ ΠΛΗΡΟΦΟΡ ΦΥΛΑΞ ΚΑΘΑΡΙΟΤΗΤ ΕΓΚΑΤΑΣΤΑΣ Θ.Χ.Π. ΛΑΣΙΘ ΚΙΝΗΣ ΑΥΤΟΚΙΝΗΤ ΑΥΤ	13	188	188	1.5798319328
	Non-Org	την εκπόνηση και τον έλεγχο τεχνικών μελετών στερέωσης, επισκευής, ενίσχυσης, αναστήλωσης, αποκατάστασης, ανάδειξης των μνημείων και διαμόρφωσης του περιβάλλοντος χώρου των σε συνεργασία με τις αρμόδιες υπηρεσίες της Γενικής Διεύθυνσης Αρχαιοτήτων και Πολιτιστικής Κληρονομιάς, της αρχιτεκτονικής και δομητικής διερεύνησης και τεκμηρίωσής τους, της περιόδου που εκτείνεται χρονικά από την παλαιοχριστιανική περίοδο έως το 1830 καθώς και των νεότερων θρησκευτικών μνημείων	ΤΗΝ ΕΚΠΟΝΗΣ ΕΛΕΓΧ ΤΕΧΝΙΚ ΜΕΛΕΤ ΣΤΕΡΕΩΣ ΕΠΙΣΚΕΥ ΕΝΙΣΧΥΣ ΑΝΑΣΤΗΛΩΣ ΑΠΟΚΑΤΑΣΤΑΣ ΑΝΑΔΕΙΞ ΜΝΗΜΕΙ ΔΙΑΜΟΡΦΩΣ ΠΕΡΙΒΑΛΛΟΝΤ ΧΩΡ ΣΥΝΕΡΓΑΣ ΑΡΜΟΔ ΥΠΗΡΕΣ ΓΕΝΙΚ ΔΙΕΥΘΥΝΣ ΑΡΧΑΙΟΤΗΤ ΠΟΛΙΤΙΣΤ ΚΛΗΡΟΝΟΜ ΑΡΧΙΤΕΚΤΟΝ ΔΟΜΗΤ ΔΙΕΡΕΥΝΗΣ ΤΕΚΜΗΡΙΩΣ ΠΕΡΙΟΔ ΕΚΤΕΙΝ ΧΡΟΝ ΠΑΛΑΙΟΧΡΙΣΤΙΑΝ ΠΕΡΙΟΔ 1830 ΝΕ ΘΡΗΣΚΕΥΤ ΜΝΗΜΕΙ	29	442	442	1.5563380282
	Non-Org	Η διατύπωση, ετησίως, των εκθέσεων αποδοτικότητας και αποτελεσματικότητας των υπηρεσιών και των νομικών προσώπων	Η ΔΙΑΤΥΠΩΣ ΕΤΗΣΙΩΣ ΕΚΘΕΣ ΑΠΟΔΟΤΙΚΟΤΗΤ ΑΠΟΤΕΛΕΣΜΑΤΙΚΟΤΗΤ ΥΠΗΡΕΣ ΝΟΜ ΠΡΟΣΩΠ	7	121	121	1.6575342466
	Non-Org	τη μελέτη και έρευνα της μεθόδου συντήρησης του λίθου των ακινήτων μνημείων, καθώς και για θέματα που αφορούν στην έρευνα της αρχαίας τεχνολογίας, στην προέλευση υλικών (κεραμικών, λίθων) και στον έλεγχο της αυθεντικότητας των ευρημάτων	ΤΗ ΜΕΛΕΤ ΕΡΕΥΝ ΜΕΘΟΔ ΣΥΝΤΗΡΗΣ ΛΙΘ ΑΚΙΝΗΤ ΜΝΗΜΕΙ ΘΕΜ ΑΦΟΡ ΕΡΕΥΝ ΑΡΧΑΙ ΤΕΧΝΟΛΟΓ ΠΡΟΕΛΕΥΣ ΥΛ ΚΕΡΑΜ ΛΙΘ ΕΛΕΓΧ ΑΥΘΕΝΤΙΚΟΤΗΤ ΕΥΡΗΜ	18	214	214	1.7258064516
	Non-Org	Είναι αρμόδια για θέματα διοικητικής μέριμνας, διαχείρισης χρηματικού, υλικών και μέσων, τεχνικής υποστήριξης που αφορά στην παρακολούθηση και εκτέλεση τεχνικών έργων καθώς και στον έλεγχο καλής λειτουργίας και στη συντήρηση κτιριακών, ηλεκτρομηχανολογικών εγκαταστάσεων και οχημάτων της Κεντρικής Υπηρεσίας	ΕΙΝΑΙ ΑΡΜΟΔ ΘΕΜ ΔΙΟΙΚΗΤ ΜΕΡΙΜΝ ΔΙΑΧΕΙΡΙΣ ΧΡΗΜΑΤ ΥΛ ΜΕΣ ΤΕΧΝΙΚ ΥΠΟΣΤΗΡΙΞ ΑΦΟΡ ΠΑΡΑΚΟΛΟΥΘΗΣ ΕΚΤΕΛΕΣ ΤΕΧΝΙΚ ΕΡΓ ΕΛΕΓΧ ΚΑΛ ΛΕΙΤΟΥΡΓ ΣΥΝΤΗΡΗΣ ΚΤΙΡΙΑΚ ΗΛΕΚΤΡΟΜΗΧΑΝΟΛΟΓ ΕΓΚΑΤΑΣΤΑΣ ΟΧΗΜ ΚΕΝΤΡ ΥΠΗΡΕΣ	25	338	338	1.7789473684
	Non-Org	τη διοικητική και γραμματειακή υποστήριξη,  την  τήρηση  αρχείου  και  πρωτοκόλλου, τη διαχείριση και διεκπεραίωση των οικονομικών υποχρεώσεων και θεμάτων, τη διενέργεια πάσης φύσεων συμβάσεων, προμηθειών έργων, μελετών, αγαθών και υπηρεσιών τόσο χωρικά, όσο και στο πεδίο αρμοδιότητάς τους καθώς και για τη διαχείριση θεμάτων του τακτικού προσωπικού και του προσωπικού με συμβάσεις ιδιωτικού δικαίου ορισμένου χρόνου των τμημάτων της Περιφερειακής Υπηρεσίας	ΤΗ ΔΙΟΙΚΗΤ ΓΡΑΜΜΑΤΕΙΑΚ ΥΠΟΣΤΗΡΙΞ ΤΗΡΗΣ ΑΡΧΕΙ ΠΡΩΤΟΚΟΛΛ ΔΙΑΧΕΙΡΙΣ ΔΙΕΚΠΕΡΑΙΩΣ ΟΙΚΟΝΟΜ ΥΠΟΧΡΕΩΣ ΘΕΜ ΔΙΕΝΕΡΓΕΙ ΠΑΣ ΦΥΣ ΣΥΜΒΑΣ ΠΡΟΜΗΘΕΙ ΕΡΓ ΜΕΛΕΤ ΑΓΑΘ ΥΠΗΡΕΣ ΧΩΡ ΠΕΔ ΑΡΜΟΔΙΟΤΗΤ ΔΙΑΧΕΙΡΙΣ ΘΕΜ ΤΑΚΤ ΠΡΟΣΩΠ ΠΡΟΣΩΠ ΣΥΜΒΑΣ ΙΔΙΩΤ ΔΙΚΑΙ ΟΡΙΣΜΕΝ ΧΡΟΝ ΤΜΗΜ ΠΕΡΙΦΕΡΕΙΑΚ ΥΠΗΡΕΣ	35	471	471	1.8045977011
	Non-Org	μεριμνά για τη διοικητική και γραμματειακή υποστήριξη του Θεραπευτηρίου, για όλα τα θέματα που αφορούν στην υπηρεσιακή κατάσταση των υπαλλήλων, καθώς και για την επιμόρφωσή τους. Επίσης, είναι υπεύθυνο για την τήρηση αρχείου, την τήρηση του γενικού πρωτοκόλλου και τη διακίνηση της αλληλογραφίας (ηλεκτρονικής και μη), βεβαιώνει το γνήσιο της υπογραφής και επικυρώνει αντίγραφα, είναι αρμόδιο για την αξιοποίηση των σύγχρονων τεχνικών μέσων που προσφέρουν οι τεχνολογίες της πληροφορικής, καθώς και για τη φύλαξη και καθαριότητα των εγκαταστάσεων του Θ.Χ.Π. Φθιώτιδας, όπως και για την κίνηση των αυτοκινήτων αυτού	ΜΕΡΙΜΝ ΔΙΟΙΚΗΤ ΓΡΑΜΜΑΤΕΙΑΚ ΥΠΟΣΤΗΡΙΞ ΘΕΡΑΠΕΥΤΗΡ ΘΕΜ ΑΦΟΡ ΥΠΗΡΕΣΙΑΚ ΚΑΤΑΣΤΑΣ ΥΠΑΛΛΗΛ ΕΠΙΜΟΡΦΩΣ ΤΟΥΣ. ΥΠΕΥΘΥΝ ΤΗΡΗΣ ΑΡΧΕΙ ΤΗΡΗΣ ΓΕΝΙΚ ΠΡΩΤΟΚΟΛΛ ΔΙΑΚΙΝΗΣ ΑΛΛΗΛΟΓΡΑΦ ΗΛΕΚΤΡΟΝ ΒΕΒΑΙΩΝ ΓΝΗΣ ΥΠΟΓΡΑΦ ΕΠΙΚΥΡΩΝ ΑΝΤΙΓΡΑΦ ΑΡΜΟΔ ΑΞΙΟΠΟΙΗΣ ΣΥΓΧΡΟΝ ΤΕΧΝΙΚ ΜΕΣ ΠΡΟΣΦΕΡ ΤΕΧΝΟΛΟΓ ΠΛΗΡΟΦΟΡ ΦΥΛΑΞ ΚΑΘΑΡΙΟΤΗΤ ΕΓΚΑΤΑΣΤΑΣ Θ.Χ.Π. ΦΘΙΩΤΙΔ ΚΙΝΗΣ ΑΥΤΟΚΙΝΗΤ ΑΥΤ	36	549	549	1.6486486486
	Non-Org	τη διοικητική και γραμματειακή στήριξη του Κέντρου, για όλα τα θέματα που αφορούν στην υπηρεσιακή κατάσταση των υπαλλήλων, όπως και για την επιμόρφωσή τους. Το Τμήμα είναι επίσης αρμόδιο για την αξιοποίηση των σύγχρονων τεχνικών μέσων που προσφέρουν οι τεχνολογίες της Πληροφορικής και για τη φύλαξη των εγκαταστάσεων του Κε.Σ.Α.Α.Μ	ΤΗ ΔΙΟΙΚΗΤ ΓΡΑΜΜΑΤΕΙΑΚ ΣΤΗΡΙΞ ΚΕΝΤΡ ΘΕΜ ΑΦΟΡ ΥΠΗΡΕΣΙΑΚ ΚΑΤΑΣΤΑΣ ΥΠΑΛΛΗΛ ΕΠΙΜΟΡΦΩΣ ΤΟΥΣ. ΤΜΗΜ ΑΡΜΟΔ ΑΞΙΟΠΟΙΗΣ ΣΥΓΧΡΟΝ ΤΕΧΝΙΚ ΜΕΣ ΠΡΟΣΦΕΡ ΤΕΧΝΟΛΟΓ ΠΛΗΡΟΦΟΡ ΦΥΛΑΞ ΕΓΚΑΤΑΣΤΑΣ ΚΕ.Σ.Α.Α.Μ	19	273	273	1.5082872928
	Non-Org	μεριμνά για την διοικητική και γραμματειακή υποστήριξη του Θεραπευτηρίου, για όλα τα θέματα που αφορούν στην υπηρεσιακή κατάσταση των υπαλλήλων, καθώς και για την επιμόρφωσή τους. Επίσης, είναι υπεύθυνο για την τήρηση αρχείου, την τήρηση του γενικού πρωτοκόλλου και τη διακίνηση της αλληλογραφίας (ηλεκτρονικής και μη), βεβαιώνει το γνήσιο της υπογραφής και επικυρώνει αντίγραφα, είναι αρμόδιο για την αξιοποίηση των σύγχρονων τεχνικών μέσων που προσφέρουν οι τεχνολογίες της πληροφορικής, καθώς και για τη φύλαξη και καθαριότητα των εγκαταστάσεων του Θ.Χ.Π Παιδιών Αθηνών, όπως και για την κίνηση των αυτοκινήτων αυτού	ΜΕΡΙΜΝ ΔΙΟΙΚΗΤ ΓΡΑΜΜΑΤΕΙΑΚ ΥΠΟΣΤΗΡΙΞ ΘΕΡΑΠΕΥΤΗΡ ΘΕΜ ΑΦΟΡ ΥΠΗΡΕΣΙΑΚ ΚΑΤΑΣΤΑΣ ΥΠΑΛΛΗΛ ΕΠΙΜΟΡΦΩΣ ΤΟΥΣ. ΥΠΕΥΘΥΝ ΤΗΡΗΣ ΑΡΧΕΙ ΤΗΡΗΣ ΓΕΝΙΚ ΠΡΩΤΟΚΟΛΛ ΔΙΑΚΙΝΗΣ ΑΛΛΗΛΟΓΡΑΦ ΗΛΕΚΤΡΟΝ ΒΕΒΑΙΩΝ ΓΝΗΣ ΥΠΟΓΡΑΦ ΕΠΙΚΥΡΩΝ ΑΝΤΙΓΡΑΦ ΑΡΜΟΔ ΑΞΙΟΠΟΙΗΣ ΣΥΓΧΡΟΝ ΤΕΧΝΙΚ ΜΕΣ ΠΡΟΣΦΕΡ ΤΕΧΝΟΛΟΓ ΠΛΗΡΟΦΟΡ ΦΥΛΑΞ ΚΑΘΑΡΙΟΤΗΤ ΕΓΚΑΤΑΣΤΑΣ Θ.Χ.Π ΠΑΙΔ ΑΘΗΝ ΚΙΝΗΣ ΑΥΤΟΚΙΝΗΤ ΑΥΤ	37	555	555	1.6616766467
	Non-Org	Το Τμήμα Διοικητικού μεριμνά για την διοικητική και γραμματειακή στήριξη του Κέντρου, για όλα τα θέματα που αφορούν στην υπηρεσιακή κατάσταση των υπαλλήλων, καθώς και για την επιμόρφωσή τους	ΤΟ ΤΜΗΜ ΔΙΟΙΚΗΤ ΜΕΡΙΜΝ ΔΙΟΙΚΗΤ ΓΡΑΜΜΑΤΕΙΑΚ ΣΤΗΡΙΞ ΚΕΝΤΡ ΘΕΜ ΑΦΟΡ ΥΠΗΡΕΣΙΑΚ ΚΑΤΑΣΤΑΣ ΥΠΑΛΛΗΛ ΕΠΙΜΟΡΦΩΣ ΤΟΥΣ	13	184	184	1.7358490566
	Non-Org	Η παροχή γνωμοδοτήσεων, νομικών συμβουλών και πληροφοριών σε θέματα ερμηνείας νομοθετικών διατάξεων, εκτός της γνωμοδότησης σε υποβαλλόμενα ερωτήματα που ανήκει στην αρμοδιότητα του Νομικού Συμβούλου του Υπουργείου	Η ΠΑΡΟΧ ΓΝΩΜΟΔΟΤΗΣ ΝΟΜ ΣΥΜΒΟΥΛ ΠΛΗΡΟΦΟΡ ΘΕΜ ΕΡΜΗΝΕΙ ΝΟΜΟΘΕΤ ΔΙΑΤΑΞ ΓΝΩΜΟΔΟΤΗΣ ΥΠΟΒΑΛΛΟΜΕΝ ΕΡΩΤΗΜ ΑΝΗΚ ΑΡΜΟΔΙΟΤΗΤ ΝΟΜ ΣΥΜΒΟΥΛ ΥΠΟΥΡΓΕΙ	14	211	211	1.5864661654
